t_s,x_m,y_m
2.553279122541604,0.015129316473160518,-0.01412170488671593
2.569967221381745,0.01582600353669319,-0.013203194359427779
2.5866553202218863,0.01653151721279467,-0.01228224114518782
2.6033434190620275,0.017165655170766677,-0.011257971132047167
2.6200315179021687,0.017749669045599922,-0.010210430463050304
2.63671961674231,0.018323651641906438,-0.009141086723120516
2.653407715582451,0.018843704574315744,-0.008019467635747929
2.670095814422592,0.019280513450956018,-0.006895913827420676
2.686783913262733,0.019641172489415767,-0.005713740504903665
2.7034720121028744,0.019965832075340015,-0.004496391028395757
2.7201601109430156,0.020168799517476837,-0.003262847711273461
2.736848209783157,0.020341005056928842,-0.0020101531825471495
2.753536308623298,0.020448515880360577,-0.0007898308359117609
2.7702244074634392,0.020433201391807945,0.00045825438397948163
2.7869125063035805,0.02040362605476331,0.0017219429020408291
2.8036006051437217,0.02031612542711254,0.003011490318631295
2.820288703983863,0.020116350471730264,0.004258505076459148
2.836976802824004,0.019852779445254366,0.005453222041181903
2.8536649016641453,0.019560040513257885,0.006636459884802212
2.8703530005042865,0.019133172255095327,0.007803343195266269
2.8870410993444278,0.018610413067627916,0.008976501394273273
2.903729198184569,0.01806671390335442,0.010066961369225054
2.92041729702471,0.01749205956787622,0.011136574261705974
2.9371053958648514,0.01683870875975985,0.012145147121424275
2.9537934947049926,0.016164782485062208,0.013128462136154446
2.970481593545134,0.015398831996433127,0.014078375656046223
2.987169692385275,0.014603386383731213,0.014985874991498331
3.0038577912254163,0.013758796351304848,0.01583538810072637
3.0205458900655575,0.012850490845064075,0.01662916565345438
3.0372339889056987,0.011908348352549706,0.01734524967561236
3.05392208774584,0.010939394887950938,0.01799977291749411
3.0706101865859807,0.009902791944090291,0.01858904272051318
3.087298285426122,0.008796138943677406,0.019122220468989704
3.103986384266263,0.007697108799923379,0.019565946591154737
3.1206744831064044,0.006539722409753393,0.019961507132802963
3.1373625819465456,0.005333335007834901,0.02027943491741182
3.154050680786687,0.004153988252639403,0.02054089489520351
3.170738779626828,0.0029632220581900792,0.02069618587465365
3.1874268784669693,0.0017122616699539804,0.02080802361707339
3.2041149773071105,0.0004717024615860207,0.020818420390927996
3.2208030761472517,-0.0007972753659938193,0.02078446838147099
3.237491174987393,-0.0020631129577535633,0.020617878031780935
3.254179273827534,-0.003354918298604378,0.020500767714848055
3.2708673726676754,-0.004520810495607556,0.020255353691534597
3.2875554715078166,-0.005762047129658462,0.019910566109553964
3.304243570347958,-0.0069242315910585115,0.019507758053911896
3.320931669188099,-0.008058239330786723,0.019071552495749933
3.3376197680282402,-0.009166815264650149,0.018499435208273893
3.3543078668683814,-0.01022170443485525,0.01791689620423245
3.3709959657085227,-0.01125597417860862,0.017241651684674158
3.387684064548664,-0.012229879788049137,0.01649946035435004
3.404372163388805,-0.013180471763015374,0.01573166459938863
3.4210602622289463,-0.01407465550580393,0.014932497152540485
3.4377483610690875,-0.014888284070538917,0.014063844308861508
3.4544364599092288,-0.01566870703068058,0.013154425672560031
3.47112455874937,-0.01634394135302262,0.012178771182491515
3.4878126575895108,-0.01701181226866378,0.011194327602675535
3.504500756429652,-0.017560669765201365,0.010160793988669085
3.521188855269793,-0.018044736198637362,0.009093580809285524
3.5378769541099344,-0.01848335380313257,0.007988613587436407
3.5545650529500756,-0.018861516192657628,0.006849118788572881
3.571253151790217,-0.01916235407359549,0.005664021322435748
3.587941250630358,-0.019402728173286983,0.004490774596604192
3.6046293494704993,-0.019536965429720346,0.0032697704998241725
3.6213174483106405,-0.019598879639551953,0.0020350988177759884
3.6380055471507817,-0.019614350606658296,0.0008280467395852077
3.654693645990923,-0.01954246169246169,-0.0004222903376749499
3.671381744831064,-0.019422070917370058,-0.0016870803144307378
3.6880698436712054,-0.01921463122802031,-0.0029011627912029496
3.7047579425113466,-0.018927090597072267,-0.004123065610027883
3.721446041351488,-0.018530330842972557,-0.005352362627119863
3.738134140191629,-0.01813971419172944,-0.006537923481415575
3.7548222390317703,-0.01765733726085028,-0.007711360636133499
3.7715103378719115,-0.0170787742479923,-0.008855308605280646
3.7881984367120527,-0.016394765899280947,-0.009933909284076493
3.804886535552194,-0.01568134783190123,-0.010947719844565431
3.821574634392335,-0.014873583648963629,-0.011952380713326653
3.8382627332324764,-0.014053315469133704,-0.012870187751729295
3.8549508320726176,-0.01316708481002973,-0.01375794117939466
3.871638930912759,-0.012223979504804883,-0.014587223856061593
3.8883270297528996,-0.011215187528414544,-0.015302105569272553
3.905015128593041,-0.01016350689991983,-0.015980151422298444
3.921703227433182,-0.009052621174233486,-0.016635642782022713
3.9383913262733232,-0.007947280646507368,-0.017202766352104267
3.9550794251134644,-0.006785338334187514,-0.01767650176617468
3.9717675239536057,-0.0055812700238145494,-0.018072651807768
3.988455622793747,-0.004354261026260618,-0.018397019648137242
4.005143721633888,-0.0031128622496222162,-0.018681415505781188
