t_s,x_m,y_m
0.0,-0.016294849822689597,0.00831217729615498
0.016688637790332705,-0.016715922574157865,0.007262907839269834
0.03337727558066541,-0.017010283167438797,0.006230163753956236
0.05006591337099812,-0.01722799769609383,0.005183719352254114
0.06675455116133082,-0.017438942490705985,0.0041035545803045585
0.08344318895166353,-0.017586636103055796,0.002954646407642713
0.10013182674199624,-0.01767852630441935,0.0017974403929038975
0.11682046453232894,-0.01768300804280823,0.0006164100937649985
0.13350910232266164,-0.017538190905043848,-0.0005409016410331366
0.15019774011299436,-0.01734778106508875,-0.0016656367867400256
0.16688637790332705,-0.017089954169813,-0.0028339520156556025
0.18357501569365978,-0.01676737190863315,-0.004022465749985488
0.20026365348399247,-0.016369131448438316,-0.005188415975247275
0.2169522912743252,-0.015860227118652738,-0.006312884915975303
0.2336409290646579,-0.01521036972430925,-0.007378062994759314
0.2503295668549906,-0.014544820148520739,-0.008408984295872642
0.2670182046453233,-0.013882458998150405,-0.009443224238098527
0.283706842435656,-0.013115254733443599,-0.010454482079576288
0.3003954802259887,-0.012314991020458977,-0.011396465362587677
0.3170841180163214,-0.011397108366086465,-0.012243294285517747
0.3337727558066541,-0.010442246436073823,-0.01302891935664917
0.35046139359698686,-0.009468237674665413,-0.013742686845920395
0.36715003138731955,-0.00847566634682019,-0.014419123709508304
0.38383866917765225,-0.007408709597171133,-0.015052086554009607
0.40052730696798494,-0.006281240464741614,-0.01555270695346953
0.41721594475831764,-0.005110417355851331,-0.0159776080585624
0.4339045825486504,-0.0039165791520533256,-0.016306298122405156
0.4505932203389831,-0.0027459936591133593,-0.016609632898442
0.4672818581293158,-0.0015796818894452014,-0.01682074546098214
0.48397049591964847,-0.00031426615286111635,-0.01696023784992342
0.5006591337099812,0.0009379587437455774,-0.01695738942696451
0.5173477715003139,0.0022013575951068715,-0.016788852568473536
0.5340364092906466,0.003484830778048794,-0.016593447682478155
0.5507250470809794,0.004655596597927235,-0.016321270078411835
0.567413684871312,0.005814972220815979,-0.015968967387294194
0.5841023226616447,0.006990728810460261,-0.015495844047892289
0.6007909604519774,0.0081137928760567,-0.014920779521910853
0.6174795982423101,0.009142022217047449,-0.014243470790036029
0.6341682360326428,0.010192066370050323,-0.013526116086589803
0.6508568738229755,0.01110252695595003,-0.01275243523997369
0.6675455116133082,0.011976378350541066,-0.011899352210210145
0.6842341494036409,0.012845115835924181,-0.010941978862885372
0.7009227871939737,0.013581323205354521,-0.00990022752295013
0.7176114249843064,0.014217873964265658,-0.008811703620405327
0.7343000627746391,0.014791879026955947,-0.007688151545036165
0.7509887005649718,0.015247596111773067,-0.00652645354120807
0.7676773383553045,0.01565609153295654,-0.005282634959887757
0.7843659761456372,0.015987515558874784,-0.004005343316545704
0.8010546139359699,0.016176453128557134,-0.0026930312833394142
0.8177432517263026,0.01630226640460177,-0.0013912748425261399
0.8344318895166353,0.016328862077759954,-8.290348378067897e-05
0.851120527306968,0.01626321197101513,0.001238601156837977
0.8678091650973008,0.016136113806287752,0.002553686921200758
0.8844978028876335,0.015942584374315148,0.003866200507706924
0.9011864406779662,0.015591059071306798,0.005147810873756122
0.9178750784682989,0.015138341409171311,0.0063834003919166086
0.9345637162586315,0.014648701872087617,0.0075826228422522625
0.9512523540489642,0.014060819697169507,0.008743817304443503
0.9679409918392969,0.013374251253665202,0.009835381076672315
0.9846296296296296,0.012636330358038315,0.01085506635910808
1.0013182674199623,0.011799670603197787,0.011812903250348542
1.0180069052102951,0.010893546600564057,0.012694016031072982
1.0346955430006277,0.009966878898976671,0.013510747687590021
1.0513841807909605,0.008987930013133373,0.014246879372036293
1.068072818581293,0.007946079690534071,0.014939550173539444
1.084761456371626,0.006866762259631787,0.015517301446571239
1.1014500941619587,0.005734202606803723,0.016010252959658196
1.1181387319522913,0.004609304117357006,0.016397538112261672
1.134827369742624,0.0034411224834301813,0.01676916813262967
1.1515160075329567,0.0022807712804115677,0.017027182672008354
1.1682046453232895,0.0010662115546401735,0.017213015062855948
1.184893283113622,-0.00012147996554422538,0.01730629186942589
1.2015819209039549,-0.0012847366772028833,0.017320652130242916
1.2182705586942875,-0.0024745827795357384,0.01726692271429405
1.2349591964846203,-0.003627861334846151,0.01718140063635304
1.251647834274953,-0.004767689280072561,0.016983422135067313
1.2683364720652857,-0.005909754789790719,0.016708905134284618
1.2850251098556185,-0.007043875115787088,0.01635002204505281
1.301713747645951,-0.008123928102366763,0.015948901380360345
1.3184023854362839,-0.009198606061514233,0.015507385929060263
1.3350910232266164,-0.010233132590908703,0.014981423749801848
1.3517796610169492,-0.011240463337831753,0.014350990086162143
1.3684682988072818,-0.012261956817368993,0.013660615872893493
1.3851569365976146,-0.01321155865326133,0.012916939316485554
1.4018455743879474,-0.0140842047022437,0.012133532115330598
1.41853421217828,-0.014973078397069696,0.0113287310365455
1.4352228499686128,-0.015774958866741025,0.010412992597992778
1.4519114877589454,-0.01650690613943009,0.00941645622699529
1.4686001255492782,-0.017200063298551654,0.00838317950205139
1.4852887633396108,-0.017858046919256323,0.007367078510330216
1.5019774011299436,-0.018413780302876256,0.006338931374379433
1.5186660389202762,-0.018920731409748058,0.005258182446683629
1.535354676710609,-0.019377762131292903,0.004116276186173956
1.5520433145009418,-0.019728754794257067,0.0029368967030093643
1.5687319522912744,-0.020110347673365416,0.0018171127141541335
1.5854205900816072,-0.020369083573872085,0.0006976722216915157
1.6021092278719398,-0.020544985988943328,-0.00041541902578201583
1.6187978656622726,-0.020690570610464188,-0.0015532784514483513
1.6354865034526052,-0.020800786006092812,-0.0027233411626541464
1.652175141242938,-0.020825298206067433,-0.0038885820731974566
1.6688637790332705,-0.020810191383885932,-0.0049975797072933535
1.6855524168236033,-0.02072816599355061,-0.006096668858207311
1.702241054613936,-0.020579522319707996,-0.007194801514430147
1.7189296924042687,-0.02042110343856603,-0.008278104958866635
1.7356183301946015,-0.020223347587987783,-0.00936468881729426
1.7523069679849341,-0.01997572037003963,-0.010417399097770562
1.768995605775267,-0.019694687450829074,-0.011391145871078642
1.7856842435655995,-0.019354459351260567,-0.012359469408479318
1.8023728813559323,-0.018984272093577056,-0.013332721621705568
1.819061519146265,-0.018610567929875046,-0.014278262798896511
1.8357501569365977,-0.01825347396420569,-0.015189714326039732
1.8524387947269303,-0.017799483170571347,-0.01607535671333045
1.869127432517263,-0.017350091799048,-0.016887179551826687
1.885816070307596,-0.0168433114264625,-0.017676685058963526
1.9025047080979285,-0.01632398117891803,-0.018494629480326295
1.9191933458882613,-0.01581182485848527,-0.019260179920142402
1.9358819836785939,-0.01527647540146702,-0.019984075355918594
1.9525706214689267,-0.014657429549190493,-0.02066727128610666
1.9692592592592593,-0.014033535052499012,-0.021315074834100795
1.985947897049592,-0.013365030121461511,-0.02195880097005963
2.0026365348399247,-0.01268265365957673,-0.02256184631376939
2.0193251726302575,-0.012028669368495672,-0.0231562295989095
2.0360138104205903,-0.0113453670660046,-0.023691957600083906
2.052702448210923,-0.010568277608392821,-0.024185243909551308
2.0693910860012554,-0.009796436280689805,-0.02467243026978906
2.0860797237915882,-0.009029413664427185,-0.025176110173713826
2.102768361581921,-0.008235033244076494,-0.02563892780024454
2.119456999372254,-0.007489500133445297,-0.02602797859667623
2.136145637162586,-0.006701838979525212,-0.026373735845578786
2.152834274952919,-0.005873919100842176,-0.02668594283209668
2.169522912743252,-0.00506832396913278,-0.027000726494099916
2.1862115505335846,-0.004258546621425009,-0.02728805089880049
2.2029001883239174,-0.0034317104559773524,-0.02755403546932547
2.21958882611425,-0.002631253307256281,-0.027730575248485857
2.2362774639045826,-0.00177914210795452,-0.027889717252807665
2.2529661016949154,-0.0008897998170960222,-0.028046361940508833
2.269654739485248,-5.298227685405134e-05,-0.028177988861135105
2.2863433772755806,0.0008117983156444686,-0.02827022322406937
2.3030320150659134,0.0016615809560462408,-0.028322755889097335
2.319720652856246,0.002519235048570514,-0.02832204028544492
2.336409290646579,0.003435058727366415,-0.028267840769763852
2.353097928436912,0.004332267332581497,-0.02821441745639983
2.369786566227244,0.005197947710159959,-0.028120372529917705
2.386475204017577,0.006052671646647436,-0.027994947152364863
2.4031638418079098,0.006917968902070096,-0.02782209731399365
2.4198524795982426,0.007781808705029596,-0.027620299249176257
2.436541117388575,0.008672624359293515,-0.02741371766147718
2.4532297551789077,0.00954427709480644,-0.027199914969506137
2.4699183929692405,0.010374990567121089,-0.026912914904705834
2.4866070307595733,0.011198329119701051,-0.026639471680550177
2.503295668549906,0.012034223705009305,-0.026309192135378693
2.5199843063402385,0.01286495440291081,-0.02602123302135408
2.5366729441305713,0.013714166304285923,-0.025677577044733304
2.553361581920904,0.014538574338348095,-0.02532524171404261
2.570050219711237,0.015284445540214771,-0.02492082479277048
2.5867388575015693,0.016067944260577897,-0.024495935992155028
2.603427495291902,0.016856402938820784,-0.024063384607698735
2.620116133082235,0.017605291279002927,-0.02359985746374592
2.6368047708725677,0.01832814527569892,-0.023130010306771788
2.6534934086629005,0.019030016565054438,-0.02260828792745208
2.670182046453233,0.01968523968207215,-0.022051987081467304
2.6868706842435657,0.020370343165221818,-0.021502615114215282
2.7035593220338985,0.021050190609328754,-0.020943299469042147
2.7202479598242313,0.02167310523761095,-0.020365030394785502
2.7369365976145636,0.0222935070046003,-0.01977028316016507
2.7536252354048965,0.022900628456510808,-0.01915645279808174
2.7703138731952293,0.02345895024344131,-0.01850613204236349
2.787002510985562,0.024039720918633375,-0.01786698859643155
2.803691148775895,0.024589129958360725,-0.01723634683140827
2.8203797865662272,0.025070392583099878,-0.0165673711923873
2.83706842435656,0.025560223959012772,-0.01586337286543832
2.853757062146893,0.026010434861957338,-0.015150851691688273
2.8704456999372256,0.026428378168602527,-0.014431919789612087
2.887134337727558,0.02684589462712947,-0.013726528221375645
2.903822975517891,0.027252601012722474,-0.01299567920458608
2.9205116133082236,0.027600334209949604,-0.012250412283585364
2.9372002510985564,0.027944060056893257,-0.011477972738102207
2.9538888888888892,0.028276829721214446,-0.0107133096045386
2.9705775266792216,0.028565277360878723,-0.009937415674942223
2.9872661644695544,0.028834972264543887,-0.009170579550957252
3.003954802259887,0.02906416798159106,-0.0083808685075608
3.02064344005022,0.02924652047015229,-0.007568977758741686
3.0373320778405524,0.029452234916249976,-0.00677131806538335
3.054020715630885,0.02967530246210743,-0.00596703813608484
3.070709353421218,0.029828557957519042,-0.005168772837643506
3.087397991211551,0.02996933115224414,-0.0043590571867999335
3.1040866290018836,0.03009384133935921,-0.0035281144035989595
3.120775266792216,0.03016696707007248,-0.0027115393543883553
3.1374639045825488,0.0302511527808821,-0.0018894765529113304
3.1541525423728816,0.03031576425503393,-0.0010583968411115971
3.1708411801632144,0.03033547670855363,-0.00024282841205918463
3.1875298179535467,0.03030524314033294,0.0006052788775707616
3.2042184557438795,0.030286472962305386,0.001459817013260473
3.2209070935342123,0.030229903095789386,0.0023154328206167678
3.237595731324545,0.030178891991227783,0.003159569514782519
3.2542843691148775,0.030105400225305758,0.003987980040319228
3.2709730069052103,0.029962506705121638,0.0048465421107258605
3.287661644695543,0.029810843475734466,0.005698902642218146
3.304350282485876,0.029703244582295316,0.006563059589982664
3.3210389202762087,0.029537731596999437,0.00741121361184382
3.337727558066541,0.0293353489099328,0.008231889223387193
3.354416195856874,0.029155650349414565,0.009061105210809356
3.3711048336472067,0.028907451104263206,0.009908225671889386
3.3877934714375395,0.02863114529395822,0.010768804585896071
3.404482109227872,0.02839822936029153,0.011607362293115195
3.4211707470182047,0.028079958664055018,0.012409785949418635
3.4378593848085375,0.027799957497557697,0.013214284789460823
3.4545480225988703,0.02747269300354646,0.01402333814832411
3.471236660389203,0.027087409662748366,0.01483004898906813
3.4879252981795354,0.026706016332676514,0.015633856470043454
3.5046139359698683,0.02631676443235821,0.016417071919148575
